freq,magnitude,phase
562341.325,-54.668576892654386,20.530326183975284
575439.937,-55.01237451605946,19.558273860764004
588843.655,-55.358734121049224,18.583760560169495
602559.586,-55.70764504133827,17.60692383354536
616595.002,-56.05909591338037,16.627890521983538
630957.344,-56.41307507858188,15.646777178293386
645654.229,-56.76957031346756,14.663689158551051
660693.448,-57.128569399783586,13.678721579249089
676082.975,-57.490059926688666,12.691958892517588
691830.971,-57.854029646622784,11.703475281579996
707945.784,-58.22046629988349,10.71333457332439
724435.96,-58.58935811616435,9.721591016112848
741310.241,-58.9606936084399,8.728289158194553
758577.575,-59.33446167354696,7.733464416652577
776247.117,-59.71065211358278,6.737143791558049
794328.235,-60.089255204513364,5.739346013516907
812830.516,-60.47026206126934,4.740082135315576
831763.771,-60.853664685897684,3.739356307955773
851138.038,-61.23945602829707,2.7371662576390796
870963.59,-61.627630042510305,1.7335039768509304
891250.938,-62.01818173132028,0.7283564143971102
912010.839,-62.41110723312529,-0.2782938173173629
933254.301,-62.80640383525953,-1.2864677235702375
954992.586,-63.204070029837666,-2.296189160543054
977237.221,-63.60410550040021,-3.3074841024405637
1000000.0,-64.00651114588867,-4.320379855583762
