name,member_1,member_2,member_3,member_4,member_5,member_6,member_7,member_8,member_9,member_10,member_11,member_12,member_13,member_14,member_15,member_16,member_17,member_18,member_19,member_20
pdiblcb,-0.7128148024522926,-0.054254624538713214,-0.578076990739476,-0.499153967657613,-0.11640965719294871,-0.3724553718208672,-0.31290521954518247,-0.6908544122567609,0.4640665649022935,-0.9165165100621766,-0.5113315951410775,-0.7229823574259193,-0.7314495016903902,-0.8055343423481484,-0.5731764654283446,-0.4994341481518889,-0.3529558258672,-0.3950702762870345,0.006466497001027305,0.1820451317328602
pvag,3.5272257756793657,-0.5280916691555281,2.615812449294414,3.5026167982299032,4.198184591490149,3.2373375898443273,2.5056906120529536,1.8462078136944284,3.8362011365214137,3.189782738159664,2.3469698920746165,0.6570077169571913,-0.7473833179489346,-0.4109547126466472,4.745149086136944,4.0814936243318245,4.963447869910813,0.5959495473262058,2.6440018203616162,1.9145815918268956
rdsw,239.16545979790416,252.53117191770698,1221.3404372512152,1079.185781762647,906.5203356916159,33.02435116409827,1488.1213558391069,2767.46435612658,2137.0555840647985,1271.8533552659069,2981.554533010847,2187.56604611466,279.0266142895361,711.7929580039678,2761.881028389259,348.81040676711984,2054.7456842466286,1316.5971234771546,1276.934947373029,1912.9541694180894
toxp,3.3135437089886426e-09,6.547640870877986e-09,6.463969067719494e-09,7.8702466201022e-09,5.0047843372629165e-09,3.902629065558991e-09,6.915117900795682e-09,5.294538368172891e-09,5.137215673354546e-09,7.767821040869027e-09,3.50031614979495e-09,4.663885642072258e-09,3.460870100374532e-09,6.024098457551491e-09,5.416047558119208e-09,4.70332281558346e-09,4.441198426942434e-09,5.63046251500819e-09,4.288635885680805e-09,6.0592426937334644e-09
u0,235.28068785977143,303.179155911882,335.47917561603407,60.00530406678314,71.09057957110623,11.780048500764165,65.82436644682844,616.1370888255976,55.00133781869497,352.6733551129641,486.88743542919894,618.4481078446212,305.1626103096412,583.5004362469006,396.78864434940823,453.98860900514603,174.34897150408523,699.7998178021597,694.4446247817365,186.97940199217442
ua,1.7689042016324906e-10,-5.850153501223266e-09,-5.5569239581519984e-09,-6.9290911133262135e-09,-9.150901065521853e-09,-7.40601828211359e-10,-6.322191078098259e-09,-2.477199648403852e-09,-1.8758860727718858e-10,-4.749623040430544e-09,-5.030583392943175e-09,-3.409178101617401e-09,-7.862114761054851e-09,-9.037839764401283e-09,1.830826380520938e-10,-4.828818588502679e-09,-8.503404974864441e-09,-8.294821525920902e-09,-5.609067379440851e-09,1.6331344791950166e-09
ub,1.2298948168070161e-18,2.5969843064332934e-19,6.561061843948747e-20,1.4971869201932318e-18,1.3508042722870676e-18,6.252842235996855e-19,1.7889427352559505e-21,1.998848337159432e-18,9.399717327938072e-21,1.3386598332189595e-21,6.429109644513758e-18,3.883525327268607e-19,3.806447403557333e-21,5.913414852264082e-18,8.692800035419725e-20,2.7724732741030392e-21,1.4374593697659635e-20,1.906401765604466e-18,5.238225262030281e-19,1.5705589978226574e-19
uc,9.214259718061314e-09,1.9174980439445224e-10,4.842920463159735e-09,5.169521313501643e-09,2.8104542802470205e-09,6.83515283615856e-09,-9.707230645817355e-09,9.513321496772307e-09,-1.8151687423119684e-09,7.247381599163219e-09,1.0936418313679392e-09,4.122565889142464e-09,6.492759290415354e-09,5.212279777163112e-09,-5.454814223754501e-09,3.868505532821464e-09,8.191107666102492e-09,4.8351332260750765e-09,7.77729393685141e-09,5.158791870268457e-09
voff,-0.13314248146381172,-0.17577424009701798,-0.15514149428222201,-0.07706187626504676,-0.1315762300003363,-0.17905800542812148,-0.042460888869395,-0.1307601967555242,-0.012759280130103773,-0.1651665866736508,-0.12567528338063877,-0.1243444157861984,-0.1013283982492231,-0.007879558500497347,-0.09874103099435534,-0.12995921674592237,-0.09270893487833021,-0.04941036740993182,-0.16431277819300155,-0.09808744611524314
voffcv,-0.17780312124084963,0.06475716105509277,-0.09078132226697455,0.16814284962423198,0.4386878610226572,0.4052264266244411,-0.2802095624661649,0.28348159197520795,-0.31268313131223735,-0.12059662809098048,0.4944063437759817,-0.09584682093007074,-0.13461066627891005,-0.4643774669877489,-0.24554906336226057,0.18385493453778956,0.016269589524772865,-0.37189887657034426,0.36478141898858196,0.3460532255252843
voffl,-5.7527124955762374e-08,-6.941520252190854e-09,-4.436715954615679e-08,3.559357790674032e-10,-2.1952088551198894e-09,2.85838110371449e-09,-7.961394008065544e-08,-9.514369804168778e-08,-3.0825279349759325e-08,-2.0568814069017876e-08,-6.737057708209645e-08,-7.07197534295556e-08,-1.5074538742492193e-08,-7.272234700744213e-08,-5.039890676722469e-08,8.288637058649828e-09,9.759880778601821e-09,4.8132583367932975e-09,-3.1784618558302266e-09,-8.523158574053973e-08
vsat,17592.882374745062,8625.123054885667,20536.244222865666,96570.46241261835,140450.1332215961,62423.120744423555,54314.528833696204,41247.99212048741,52457.29772341792,7770.367184697893,97587.14276554127,215923.32621870248,73213.83643221739,6293.3649124082385,24582.908307145313,111403.42873995034,142918.7015738379,140113.67583012342,7533.26023956463,205997.0654561684
vth0,1.413725625884347,1.3237802175256523,1.2825321257707518,1.6533129599110294,0.02048225047214247,0.8653777153330622,0.8155979059960905,0.5077085022448902,0.6361009294627751,1.493969765495613,0.15153053701961383,1.7248698680835588,1.0129289687556349,0.9933248482382799,1.940094092634944,0.8919624254216805,1.9114401499635751,0.6849700867752402,1.4102343938175306,1.095594473455907
w0,5.427788112963207e-11,9.510124677434696e-07,3.2258767788872224e-07,6.722101706049029e-07,1.471596938847207e-09,5.853168697681933e-10,1.1553621996293088e-08,1.8162145619509397e-09,3.8313088605721255e-06,2.7705709837782167e-06,3.6318941562467656e-10,1.9558929537343219e-07,1.5475301100059487e-09,3.30993289882955e-06,5.677045926013713e-07,1.0732364902367269e-09,1.97732974742541e-09,3.925434291318661e-06,2.18526385873985e-06,3.5369589255395482e-09
wint,-2.9004389569044828e-08,-6.065420224515121e-08,9.506521864880991e-08,-1.2976759914948072e-08,-6.726400058508736e-08,-2.3237149401582618e-08,-2.4744411102598303e-08,-3.774539726007908e-08,-9.543038048242931e-08,-6.848859527706797e-08,-5.4102008155558176e-08,3.982857600407479e-08,4.3500610276161753e-08,1.0648233050207226e-07,-3.8075987745377845e-08,-6.617693415163253e-08,-8.047329767945136e-08,-8.77965819883042e-08,4.1418147385423746e-08,-5.492492714425683e-09
ww,-5.8673114775394e-16,-3.296566715631524e-15,-4.77250191990477e-14,-2.5633357314204165e-14,-3.736526464550084e-14,-6.082984424786008e-14,-8.185845627157355e-14,-1.0194148676647161e-14,-8.324849623489823e-15,-7.229308188397864e-14,-9.795148403345177e-14,-5.390665700187268e-14,-1.76198485348127e-14,-6.881102905690276e-14,-3.249324415638259e-15,-1.0543642338714254e-14,-8.880853490433967e-15,-7.348870354731274e-14,-4.920924961125574e-14,-5.1880926733028605e-14
wwl,2.5215983202446896e-20,3.0414667418080605e-20,4.130068235502209e-20,3.0217022762716594e-20,-3.168055436863748e-20,8.674996984819502e-20,1.2574613355328619e-20,1.999241902006913e-21,-5.279565441906915e-20,-6.4303433694926004e-21,2.3682462165135434e-20,6.246654259889618e-20,9.601172089122866e-20,8.76125709267263e-20,-2.3976328573857212e-20,6.805283016601087e-20,-3.0057324632132955e-20,-2.5375375286956565e-20,8.480658930410913e-20,2.1262634843246674e-20
xpart,0.5431443871662437,0.8432892840369474,0.6231368423340959,0.9104095290409815,0.39453313968689596,0.3401363845159918,0.14616061783777506,0.5623170229821948,0.7992728142319521,0.4468320462979487,0.14434960531433677,0.8093951327609132,0.852357433384212,0.07299710172096441,0.3629101664900066,0.8010466257014348,0.8944494974530766,0.2958276499786966,0.06284168096909326,0.5132406525070983
